SIHcode,City name,IBGE code,,,,
211140,SAO LUIS GONZAGA DO MARANHAO,2111409,,,,
211150,SAO MATEUS DO MARANHAO,2111508,,,,
211153,SAO PEDRO DA AGUA BRANCA,2111532,,,,
211157,SAO PEDRO DOS CRENTES,2111573,,,,
211160,SAO RAIMUNDO DAS MANGABEIRAS,2111607,,,,
211163,SAO RAIMUNDO DO DOCA BEZERRA,2111631,,,,
211167,SAO ROBERTO,2111672,,,,
211170,SAO VICENTE FERRER,2111706,,,,
211172,SATUBINHA,2111722,,,,
211174,SENADOR ALEXANDRE COSTA,2111748,,,,
211176,SENADOR LA ROCQUE,2111763,,,,
211178,SERRANO DO MARANHAO,2111789,,,,
211180,SITIO NOVO,2111805,,,,
211190,SUCUPIRA DO NORTE,2111904,,,,
211195,SUCUPIRA DO RIACHAO,2111953,,,,
211200,TASSO FRAGOSO,2112001,,,,
211210,TIMBIRAS,2112100,,,,
211220,TIMON,2112209,,,,
211223,TRIZIDELA DO VALE,2112233,,,,
211227,TUFILANDIA,2112274,,,,
211230,TUNTUM,2112308,,,,
211240,TURIACU,2112407,,,,
211245,TURILANDIA,2112456,,,,
211250,TUTOIA,2112506,,,,
211260,URBANO SANTOS,2112605,,,,
211270,VARGEM GRANDE,2112704,,,,
211280,VIANA,3205101,,,,
211285,VILA NOVA DOS MARTIRIOS,2112852,,,,
211290,VITORIA DO MEARIM,2112902,,,,
211300,VITORINO FREIRE,2113009,,,,
211400,ZE DOCA,2114007,,,,
220005,ACAUA,2200053,,,,
220010,AGRICOLANDIA,2200103,,,,
220020,AGUA BRANCA,2700102,,,,
220025,ALAGOINHA DO PIAUI,2200251,,,,
220027,ALEGRETE DO PIAUI,2200277,,,,
220030,ALTO LONGA,2200301,,,,
220040,ALTOS,2200400,,,,
220045,ALVORADA DO GURGUEIA,2200459,,,,
220050,AMARANTE,2200509,,,,
220060,ANGICAL DO PIAUI,2200608,,,,
220070,ANISIO DE ABREU,2200707,,,,
220080,ANTONIO ALMEIDA,2200806,,,,
220090,AROAZES,2200905,,,,
220095,AROEIRAS DO ITAIM,2200954,,,,
220100,ARRAIAL,2201002,,,,
220105,ASSUNCAO DO PIAUI,2201051,,,,
220110,AVELINO LOPES,2201101,,,,
220115,BAIXA GRANDE DO RIBEIRO,2201150,,,,
220117,BARRA D'ALCANTARA,2201176,,,,
220120,BARRAS,2201200,,,,
220130,BARREIRAS DO PIAUI,2201309,,,,
220140,BARRO DURO,2201408,,,,
220150,BATALHA,2700706,,,,
220155,BELA VISTA DO PIAUI,2201556,,,,
220157,BELEM DO PIAUI,2201572,,,,
220160,BENEDITINOS,2201606,,,,
220170,BERTOLINIA,2201705,,,,
220173,BETANIA DO PIAUI,2201739,,,,
220177,BOA HORA,2201770,,,,
220180,BOCAINA,2201804,,,,
220190,BOM JESUS,2502201,,,,
220191,BOM PRINCIPIO DO PIAUI,2201919,,,,
220192,BONFIM DO PIAUI,2201929,,,,
220194,BOQUEIRAO DO PIAUI,2201945,,,,
220196,BRASILEIRA,2201960,,,,
220198,BREJO DO PIAUI,2201988,,,,
220200,BURITI DOS LOPES,2202000,,,,
220202,BURITI DOS MONTES,2202026,,,,
220205,CABECEIRAS DO PIAUI,2202059,,,,
220207,CAJAZEIRAS DO PIAUI,2202075,,,,
220208,CAJUEIRO DA PRAIA,2202083,,,,
220209,CALDEIRAO GRANDE DO PIAUI,2202091,,,,
220210,CAMPINAS DO PIAUI,2202109,,,,
220211,CAMPO ALEGRE DO FIDALGO,2202117,,,,
220213,CAMPO GRANDE DO PIAUI,2202133,,,,
220217,CAMPO LARGO DO PIAUI,2202174,,,,
220220,CAMPO MAIOR,2202208,,,,
220225,CANAVIEIRA,2202251,,,,
220230,CANTO DO BURITI,2202307,,,,
220240,CAPITAO DE CAMPOS,2202406,,,,
220245,CAPITAO GERVASIO OLIVEIRA,2202455,,,,
220250,CARACOL,5002803,,,,
220253,CARAUBAS DO PIAUI,2202539,,,,
220255,CARIDADE DO PIAUI,2202554,,,,
220260,CASTELO DO PIAUI,2202604,,,,
220265,CAXINGO,2202653,,,,
220270,COCAL,2202703,,,,
220271,COCAL DE TELHA,2202711,,,,
220272,COCAL DOS ALVES,2202729,,,,
220273,COIVARAS,2202737,,,,
220275,COLONIA DO GURGUEIA,2202752,,,,
220277,COLONIA DO PIAUI,2202778,,,,
220280,CONCEICAO DO CANINDE,2202802,,,,
220285,CORONEL JOSE DIAS,2202851,,,,
220290,CORRENTE,2202901,,,,
220300,CRISTALANDIA DO PIAUI,2203008,,,,
220310,CRISTINO CASTRO,2203107,,,,
220320,CURIMATA,2203206,,,,
220323,CURRAIS,2203230,,,,
220325,CURRALINHOS,2203255,,,,
220327,CURRAL NOVO DO PIAUI,2203271,,,,
220330,DEMERVAL LOBAO,2203305,,,,
220335,DIRCEU ARCOVERDE,2203354,,,,
220340,DOM EXPEDITO LOPES,2203404,,,,
220342,DOMINGOS MOURAO,2203420,,,,
220345,DOM INOCENCIO,2203453,,,,
220350,ELESBAO VELOSO,2203503,,,,
220360,ELISEU MARTINS,2203602,,,,
220370,ESPERANTINA,2203701,,,,
220375,FARTURA DO PIAUI,2203750,,,,
220380,FLORES DO PIAUI,2203800,,,,
220385,FLORESTA DO PIAUI,2203859,,,,
220390,FLORIANO,2203909,,,,
220400,FRANCINOPOLIS,2204006,,,,
220410,FRANCISCO AYRES,2204105,,,,
220415,FRANCISCO MACEDO,2204154,,,,
220420,FRANCISCO SANTOS,2204204,,,,
220430,FRONTEIRAS,2204303,,,,
220435,GEMINIANO,2204352,,,,
220440,GILBUES,2204402,,,,
220450,GUADALUPE,2204501,,,,
220455,GUARIBAS,2204550,,,,
220460,HUGO NAPOLEAO,2204600,,,,
220465,ILHA GRANDE,2204659,,,,
220470,INHUMA,2204709,,,,
220480,IPIRANGA DO PIAUI,2204808,,,,
220490,ISAIAS COELHO,2204907,,,,
220500,ITAINOPOLIS,2205003,,,,
220510,ITAUEIRA,2205102,,,,
220515,JACOBINA DO PIAUI,2205151,,,,
220520,JAICOS,2205201,,,,
220525,JARDIM DO MULATO,2205250,,,,
220527,JATOBA DO PIAUI,2205276,,,,
220530,JERUMENHA,2205300,,,,
220535,JOAO COSTA,2205359,,,,
220540,JOAQUIM PIRES,2205409,,,,
220545,JOCA MARQUES,2205458,,,,
220550,JOSE DE FREITAS,2205508,,,,
220551,JUAZEIRO DO PIAUI,2205516,,,,
220552,JULIO BORGES,2205524,,,,
220553,JUREMA,2608404,,,,
220554,LAGOINHA DO PIAUI,2205540,,,,
220555,LAGOA ALEGRE,2205557,,,,
220556,LAGOA DO BARRO DO PIAUI,2205565,,,,
220557,LAGOA DE SAO FRANCISCO,2205573,,,,
220558,LAGOA DO PIAUI,2205581,,,,
220559,LAGOA DO SITIO,2205599,,,,
220560,LANDRI SALES,2205607,,,,
220570,LUIS CORREIA,2205706,,,,
220580,LUZILANDIA,2205805,,,,
220585,MADEIRO,2205854,,,,
220590,MANOEL EMIDIO,2205904,,,,
220595,MARCOLANDIA,2205953,,,,
220600,MARCOS PARENTE,2206001,,,,
220605,MASSAPE DO PIAUI,2206050,,,,
220610,MATIAS OLIMPIO,2206100,,,,
220620,MIGUEL ALVES,2206209,,,,
220630,MIGUEL LEAO,2206308,,,,
220635,MILTON BRANDAO,2206357,,,,
220640,MONSENHOR GIL,2206407,,,,
220650,MONSENHOR HIPOLITO,2206506,,,,
220660,MONTE ALEGRE DO PIAUI,2206605,,,,
220665,MORRO CABECA NO TEMPO,2206654,,,,
220667,MORRO DO CHAPEU DO PIAUI,2206670,,,,
220669,MURICI DOS PORTELAS,2206696,,,,
220670,NAZARE DO PIAUI,2206704,,,,
220672,NAZARIA,2206720,,,,
220675,NOSSA SENHORA DE NAZARE,2206753,,,,
220680,NOSSA SENHORA DOS REMEDIOS,2206803,,,,
220690,NOVO ORIENTE DO PIAUI,2206902,,,,
220695,NOVO SANTO ANTONIO,5106315,,,,
220700,OEIRAS,2207009,,,,
220710,OLHO D'AGUA DO PIAUI,2207108,,,,
220720,PADRE MARCOS,2207207,,,,
220730,PAES LANDIM,2207306,,,,
220735,PAJEU DO PIAUI,2207355,,,,
220740,PALMEIRA DO PIAUI,2207405,,,,
220750,PALMEIRAIS,2207504,,,,
220755,PAQUETA,2207553,,,,
220760,PARNAGUA,2207603,,,,
220770,PARNAIBA,2207702,,,,
220775,PASSAGEM FRANCA DO PIAUI,2207751,,,,
220777,PATOS DO PIAUI,2207777,,,,
220779,PAU D'ARCO DO PIAUI,2207793,,,,
220780,PAULISTANA,2207801,,,,
220785,PAVUSSU,2207850,,,,
220790,PEDRO II,2207900,,,,
220793,PEDRO LAURENTINO,2207934,,,,
220795,NOVA SANTA RITA,2207959,,,,
220800,PICOS,2208007,,,,
220810,PIMENTEIRAS,2208106,,,,
220820,PIO IX,2208205,,,,
220830,PIRACURUCA,2208304,,,,
220840,PIRIPIRI,2208403,,,,
220850,PORTO,2208502,,,,
220855,PORTO ALEGRE DO PIAUI,2208551,,,,
220860,PRATA DO PIAUI,2208601,,,,
220865,QUEIMADA NOVA,2208650,,,,
220870,REDENCAO DO GURGUEIA,2208700,,,,
220880,REGENERACAO,2208809,,,,
220885,RIACHO FRIO,2208858,,,,
220887,RIBEIRA DO PIAUI,2208874,,,,
220890,RIBEIRO GONCALVES,2208908,,,,
220900,RIO GRANDE DO PIAUI,2209005,,,,
220910,SANTA CRUZ DO PIAUI,2209104,,,,
220915,SANTA CRUZ DOS MILAGRES,2209153,,,,
220920,SANTA FILOMENA,2612554,,,,
220930,SANTA LUZ,2209302,,,,
220935,SANTANA DO PIAUI,2209351,,,,
220937,SANTA ROSA DO PIAUI,2209377,,,,
220940,SANTO ANTONIO DE LISBOA,2209401,,,,
220945,SANTO ANTONIO DOS MILAGRES,2209450,,,,
220950,SANTO INACIO DO PIAUI,2209500,,,,
220955,SAO BRAZ DO PIAUI,2209559,,,,
220960,SAO FELIX DO PIAUI,2209609,,,,
220965,SAO FRANCISCO DE ASSIS DO PIAUI,2209658,,,,
220970,SAO FRANCISCO DO PIAUI,2209708,,,,
220975,SAO GONCALO DO GURGUEIA,2209757,,,,
220980,SAO GONCALO DO PIAUI,2209807,,,,
220985,SAO JOAO DA CANABRAVA,2209856,,,,
220987,SAO JOAO DA FRONTEIRA,2209872,,,,
220990,SAO JOAO DA SERRA,2209906,,,,
220995,SAO JOAO DA VARJOTA,2209955,,,,
220997,SAO JOAO DO ARRAIAL,2209971,,,,
221000,SAO JOAO DO PIAUI,2210003,,,,
221005,SAO JOSE DO DIVINO,3163300,,,,
221010,SAO JOSE DO PEIXE,2210102,,,,
221020,SAO JOSE DO PIAUI,2210201,,,,
221030,SAO JULIAO,2210300,,,,
221035,SAO LOURENCO DO PIAUI,2210359,,,,
221037,SAO LUIS DO PIAUI,2210375,,,,
221038,SAO MIGUEL DA BAIXA GRANDE,2210383,,,,
221039,SAO MIGUEL DO FIDALGO,2210391,,,,
221040,SAO MIGUEL DO TAPUIO,2210409,,,,
221050,SAO PEDRO DO PIAUI,2210508,,,,
221060,SAO RAIMUNDO NONATO,2210607,,,,
221062,SEBASTIAO BARROS,2210623,,,,
221063,SEBASTIAO LEAL,2210631,,,,
221065,SIGEFREDO PACHECO,2210656,,,,
221070,SIMOES,2210706,,,,
221080,SIMPLICIO MENDES,2210805,,,,
221090,SOCORRO DO PIAUI,2210904,,,,
221093,SUSSUAPARA,2210938,,,,
221095,TAMBORIL DO PIAUI,2210953,,,,
221097,TANQUE DO PIAUI,2210979,,,,
221100,TERESINA,2211001,,,,
221110,UNIAO,2211100,,,,
221120,URUCUI,2211209,,,,
221130,VALENCA DO PIAUI,2211308,,,,
221135,VARZEA BRANCA,2211357,,,,
221140,VARZEA GRANDE,5108402,,,,
221150,VERA MENDES,2211506,,,,
221160,VILA NOVA DO PIAUI,2211605,,,,
221170,WALL FERRAZ,2211704,,,,
230010,ABAIARA,2300101,,,,
230015,ACARAPE,2300150,,,,
230020,ACARAU,2300200,,,,
230030,ACOPIARA,2300309,,,,
230040,AIUABA,2300408,,,,
230050,ALCANTARAS,2300507,,,,
230060,ALTANEIRA,2300606,,,,
230070,ALTO SANTO,2300705,,,,
230075,AMONTADA,2300754,,,,
230080,ANTONINA DO NORTE,2300804,,,,
230090,APUIARES,2300903,,,,
230100,AQUIRAZ,2301000,,,,
230110,ARACATI,2301109,,,,
230120,ARACOIABA,2301208,,,,
230125,ARARENDA,2301257,,,,
230130,ARARIPE,2301307,,,,
230140,ARATUBA,2301406,,,,
230150,ARNEIROZ,2301505,,,,
230160,ASSARE,2301604,,,,
230170,AURORA,2301703,,,,
230180,BAIXIO,2301802,,,,
230185,BANABUIU,2301851,,,,
230190,BARBALHA,2301901,,,,
230195,BARREIRA,2301950,,,,
230200,BARRO,2302008,,,,
230205,BARROQUINHA,2302057,,,,
230210,BATURITE,2302107,,,,
230220,BEBERIBE,2302206,,,,
230230,BELA CRUZ,2302305,,,,
230240,BOA VIAGEM,2302404,,,,
230250,BREJO SANTO,2302503,,,,
230260,CAMOCIM,2302602,,,,
230270,CAMPOS SALES,2302701,,,,
230280,CANINDE,2302800,,,,
230290,CAPISTRANO,2302909,,,,
230300,CARIDADE,2303006,,,,
230310,CARIRE,2303105,,,,
230320,CARIRIACU,2303204,,,,
230330,CARIUS,2303303,,,,
230340,CARNAUBAL,2303402,,,,
230350,CASCAVEL,2303501,,,,
230360,CATARINA,2303600,,,,
230365,CATUNDA,2303659,,,,
230370,CAUCAIA,2303709,,,,
230380,CEDRO,2303808,,,,
230390,CHAVAL,2303907,,,,
230393,CHORO,2303931,,,,
230395,CHOROZINHO,2303956,,,,
230400,COREAU,2304004,,,,
230410,CRATEUS,2304103,,,,
230420,CRATO,2304202,,,,
230423,CROATA,2304236,,,,
230425,CRUZ,2304251,,,,
230426,DEPUTADO IRAPUAN PINHEIRO,2304269,,,,
230427,ERERE,2304277,,,,
230428,EUSEBIO,2304285,,,,
230430,FARIAS BRITO,2304301,,,,
230435,FORQUILHA,2304350,,,,
230440,FORTALEZA,2304400,,,,
230445,FORTIM,2304459,,,,
230450,FRECHEIRINHA,2304509,,,,
230460,GENERAL SAMPAIO,2304608,,,,
230465,GRACA,2304657,,,,
230470,GRANJA,2304707,,,,
230480,GRANJEIRO,2304806,,,,
230490,GROAIRAS,2304905,,,,
230495,GUAIUBA,2304954,,,,
230500,GUARACIABA DO NORTE,2305001,,,,
230510,GUARAMIRANGA,2305100,,,,
230520,HIDROLANDIA,2305209,,,,
230523,HORIZONTE,2305233,,,,
230526,IBARETAMA,2305266,,,,
230530,IBIAPINA,2305308,,,,
230533,IBICUITINGA,2305332,,,,
230535,ICAPUI,2305357,,,,
230540,ICO,2305407,,,,
230550,IGUATU,2305506,,,,
230560,INDEPENDENCIA,2305605,,,,
230565,IPAPORANGA,2305654,,,,
230570,IPAUMIRIM,2305704,,,,
230580,IPU,2305803,,,,
230590,IPUEIRAS,2305902,,,,
230600,IRACEMA,2306009,,,,
230610,IRAUCUBA,2306108,,,,
230620,ITAICABA,2306207,,,,
230625,ITAITINGA,2306256,,,,
230630,ITAPAGE,2306306,,,,
230640,ITAPIPOCA,2306405,,,,
230650,ITAPIUNA,2306504,,,,
230655,ITAREMA,2306553,,,,
230660,ITATIRA,2306603,,,,
230670,JAGUARETAMA,2306702,,,,
230680,JAGUARIBARA,2306801,,,,
230690,JAGUARIBE,2306900,,,,
230700,JAGUARUANA,2307007,,,,
230710,JARDIM,2307106,,,,
230720,JATI,2307205,,,,
230725,JIJOCA DE JERICOACOARA,2307254,,,,
230730,JUAZEIRO DO NORTE,2307304,,,,
230740,JUCAS,2307403,,,,
230750,LAVRAS DA MANGABEIRA,2307502,,,,
230760,LIMOEIRO DO NORTE,2307601,,,,
230763,MADALENA,2307635,,,,
230765,MARACANAU,2307650,,,,
230770,MARANGUAPE,2307700,,,,
230780,MARCO,2307809,,,,
230790,MARTINOPOLE,2307908,,,,
230800,MASSAPE,2308005,,,,
230810,MAURITI,2308104,,,,
230820,MERUOCA,2308203,,,,
230830,MILAGRES,2921302,,,,
230835,MILHA,2308351,,,,
230837,MIRAIMA,2308377,,,,
230840,MISSAO VELHA,2308401,,,,
230850,MOMBACA,2308500,,,,
230860,MONSENHOR TABOSA,2308609,,,,
230870,MORADA NOVA,2308708,,,,
230880,MORAUJO,2308807,,,,
230890,MORRINHOS,2308906,,,,
230900,MUCAMBO,2309003,,,,
230910,MULUNGU,2309102,,,,
230920,NOVA OLINDA,2309201,,,,
230930,NOVA RUSSAS,2309300,,,,
230940,NOVO ORIENTE,2309409,,,,
230945,OCARA,2309458,,,,
230950,OROS,2309508,,,,
230960,PACAJUS,2309607,,,,
230970,PACATUBA,2309706,,,,
230980,PACOTI,2309805,,,,
230990,PACUJA,2309904,,,,
231000,PALHANO,2310001,,,,
231010,PALMACIA,2310100,,,,
231020,PARACURU,2310209,,,,
231025,PARAIPABA,2310258,,,,
231030,PARAMBU,2310308,,,,
231040,PARAMOTI,2310407,,,,
231050,PEDRA BRANCA,2310506,,,,
231060,PENAFORTE,2310605,,,,
231070,PENTECOSTE,2310704,,,,
231080,PEREIRO,2310803,,,,
231085,PINDORETAMA,2310852,,,,
231090,PIQUET CARNEIRO,2310902,,,,
231095,PIRES FERREIRA,2310951,,,,
231100,PORANGA,2311009,,,,
231110,PORTEIRAS,2311108,,,,
231120,POTENGI,2311207,,,,
231123,POTIRETAMA,2311231,,,,
231126,QUITERIANOPOLIS,2311264,,,,
231130,QUIXADA,2311306,,,,
231135,QUIXELO,2311355,,,,
231140,QUIXERAMOBIM,2311405,,,,
231150,QUIXERE,2311504,,,,
231160,REDENCAO,2311603,,,,
231170,RERIUTABA,2311702,,,,
231180,RUSSAS,2311801,,,,
231190,SABOEIRO,2311900,,,,
231195,SALITRE,2311959,,,,
231200,SANTANA DO ACARAU,2312007,,,,
231210,SANTANA DO CARIRI,2312106,,,,
231220,SANTA QUITERIA,2312205,,,,
231230,SAO BENEDITO,2312304,,,,
231240,SAO GONCALO DO AMARANTE,2312403,,,,
231250,SAO JOAO DO JAGUARIBE,2312502,,,,
231260,SAO LUIS DO CURU,2312601,,,,
231270,SENADOR POMPEU,2312700,,,,
231280,SENADOR SA,2312809,,,,
231290,SOBRAL,2312908,,,,
231300,SOLONOPOLE,2313005,,,,
231310,TABULEIRO DO NORTE,2313104,,,,
231320,TAMBORIL,2313203,,,,
231325,TARRAFAS,2313252,,,,
231330,TAUA,2313302,,,,
231335,TEJUCUOCA,2313351,,,,
231340,TIANGUA,2313401,,,,
231350,TRAIRI,2313500,,,,
231355,TURURU,2313559,,,,
231360,UBAJARA,2313609,,,,
231370,UMARI,2313708,,,,
231375,UMIRIM,2313757,,,,
231380,URUBURETAMA,2313807,,,,
231390,URUOCA,2313906,,,,
231395,VARJOTA,2313955,,,,
231400,VARZEA ALEGRE,2314003,,,,
231410,VICOSA DO CEARA,2314102,,,,
240010,ACARI,2400109,,,,
240020,ACU,2400208,,,,
240030,AFONSO BEZERRA,2400307,,,,
240040,AGUA NOVA,2400406,,,,
240050,ALEXANDRIA,2400505,,,,
240060,ALMINO AFONSO,2400604,,,,
240070,ALTO DO RODRIGUES,2400703,,,,
240080,ANGICOS,2400802,,,,
240090,ANTONIO MARTINS,2400901,,,,
240100,APODI,2401008,,,,
240110,AREIA BRANCA,2401107,,,,
240120,ARES,2401206,,,,
240130,CAMPO GRANDE,2401305,,,,
240140,BAIA FORMOSA,2401404,,,,
240145,BARAUNA,2501534,,,,
240150,BARCELONA,2401503,,,,
240160,BENTO FERNANDES,2401602,,,,
240165,BODO,2401651,,,,
240170,BOM JESUS,2502201,,,,
240180,BREJINHO,2602506,,,,
240185,CAICARA DO NORTE,2401859,,,,
240190,CAICARA DO RIO DO VENTO,2401909,,,,
240200,CAICO,2402006,,,,
240210,CAMPO REDONDO,2402105,,,,
240220,CANGUARETAMA,2402204,,,,
240230,CARAUBAS,2504074,,,,
240240,CARNAUBA DOS DANTAS,2402402,,,,
240250,CARNAUBAIS,2402501,,,,
240260,CEARA-MIRIM,2402600,,,,
240270,CERRO CORA,2402709,,,,
240280,CORONEL EZEQUIEL,2402808,,,,
240290,CORONEL JOAO PESSOA,2402907,,,,
240300,CRUZETA,2403004,,,,
240310,CURRAIS NOVOS,2403103,,,,
240320,DOUTOR SEVERIANO,2403202,,,,
240325,PARNAMIRIM,2610400,,,,
240330,ENCANTO,2403301,,,,
240340,EQUADOR,2403400,,,,
240350,ESPIRITO SANTO,2403509,,,,
240360,EXTREMOZ,2403608,,,,
240370,FELIPE GUERRA,2403707,,,,
240375,FERNANDO PEDROZA,2403756,,,,
240380,FLORANIA,2403806,,,,
240390,FRANCISCO DANTAS,2403905,,,,
240400,FRUTUOSO GOMES,2404002,,,,
240410,GALINHOS,2404101,,,,
240420,GOIANINHA,2404200,,,,
240430,GOVERNADOR DIX-SEPT ROSADO,2404309,,,,
240440,GROSSOS,2404408,,,,
240450,GUAMARE,2404507,,,,
240460,IELMO MARINHO,2404606,,,,
240470,IPANGUACU,2404705,,,,
240480,IPUEIRA,2404804,,,,
240485,ITAJA,5210802,,,,
240490,ITAU,2404903,,,,
240500,JACANA,2405009,,,,
240510,JANDAIRA,2917904,,,,
240520,JANDUIS,2405207,,,,
240530,BOA SAUDE,2405306,,,,
240540,JAPI,2405405,,,,
240550,JARDIM DE ANGICOS,2405504,,,,
240560,JARDIM DE PIRANHAS,2405603,,,,
240570,JARDIM DO SERIDO,2405702,,,,
240580,JOAO CAMARA,2405801,,,,
240590,JOAO DIAS,2405900,,,,
240600,JOSE DA PENHA,2406007,,,,
240610,JUCURUTU,2406106,,,,
240615,JUNDIA,2703908,,,,
240620,LAGOA D'ANTA,2406205,,,,
240630,LAGOA DE PEDRAS,2406304,,,,
240640,LAGOA DE VELHOS,2406403,,,,
240650,LAGOA NOVA,2406502,,,,
240660,LAGOA SALGADA,2406601,,,,
240670,LAJES,2406700,,,,
240680,LAJES PINTADAS,2406809,,,,
240690,LUCRECIA,2406908,,,,
240700,LUIS GOMES,2407005,,,,
240710,MACAIBA,2407104,,,,
240720,MACAU,2407203,,,,
240725,MAJOR SALES,2407252,,,,
240730,MARCELINO VIEIRA,2407302,,,,
240740,MARTINS,2407401,,,,
240750,MAXARANGUAPE,2407500,,,,
240760,MESSIAS TARGINO,2407609,,,,
240770,MONTANHAS,2407708,,,,
240780,MONTE ALEGRE,1504802,,,,
240790,MONTE DAS GAMELEIRAS,2407906,,,,
240800,MOSSORO,2408003,,,,
240810,NATAL,2408102,,,,
240820,NISIA FLORESTA,2408201,,,,
240830,NOVA CRUZ,2408300,,,,
240840,OLHO-D'AGUA DO BORGES,2408409,,,,
240850,OURO BRANCO,2706109,,,,
240860,PARANA,2408607,,,,
240870,PARAU,2408706,,,,
240880,PARAZINHO,2408805,,,,
240890,PARELHAS,2408904,,,,
240895,RIO DO FOGO,2408953,,,,
240910,PASSA E FICA,2409100,,,,
240920,PASSAGEM,2510709,,,,
240930,PATU,2409308,,,,
240933,SANTA MARIA,2409332,,,,
240940,PAU DOS FERROS,2409407,,,,
240950,PEDRA GRANDE,2409506,,,,
240960,PEDRA PRETA,5106372,,,,
240970,PEDRO AVELINO,2409704,,,,
240980,PEDRO VELHO,2409803,,,,
240990,PENDENCIAS,2409902,,,,
241000,PILOES,2511608,,,,
241010,POCO BRANCO,2410108,,,,
241020,PORTALEGRE,2410207,,,,
241025,PORTO DO MANGUE,2410256,,,,
241030,SERRA CAIADA,2410306,,,,
241040,PUREZA,2410405,,,,
241050,RAFAEL FERNANDES,2410504,,,,
241060,RAFAEL GODEIRO,2410603,,,,
241070,RIACHO DA CRUZ,2410702,,,,
241080,RIACHO DE SANTANA,2926400,,,,
241090,RIACHUELO,2410900,,,,
241100,RODOLFO FERNANDES,2411007,,,,
241105,TIBAU,2411056,,,,
241110,RUY BARBOSA,2927200,,,,
241120,SANTA CRUZ,2513208,,,,
241140,SANTANA DO MATOS,2411403,,,,
241142,SANTANA DO SERIDO,2411429,,,,
241150,SANTO ANTONIO,2411502,,,,
241160,SAO BENTO DO NORTE,2411601,,,,
241170,SAO BENTO DO TRAIRI,2411700,,,,
241180,SAO FERNANDO,2411809,,,,
241190,SAO FRANCISCO DO OESTE,2411908,,,,
241200,SAO GONCALO DO AMARANTE,2312403,,,,
241210,SAO JOAO DO SABUGI,2412104,,,,
241220,SAO JOSE DE MIPIBU,2412203,,,,
241230,SAO JOSE DO CAMPESTRE,2412302,,,,
241240,SAO JOSE DO SERIDO,2412401,,,,
241250,SAO MIGUEL,2412500,,,,
241255,SAO MIGUEL DO GOSTOSO,2412559,,,,
241260,SAO PAULO DO POTENGI,2412609,,,,
241270,SAO PEDRO,2412708,,,,
241280,SAO RAFAEL,2412807,,,,
241290,SAO TOME,4126108,,,,
241300,SAO VICENTE,2413003,,,,
241310,SENADOR ELOI DE SOUZA,2413102,,,,
241320,SENADOR GEORGINO AVELINO,2413201,,,,
241330,SERRA DE SAO BENTO,2413300,,,,
241335,SERRA DO MEL,2413359,,,,
241340,SERRA NEGRA DO NORTE,2413409,,,,
241350,SERRINHA,2930501,,,,
241355,SERRINHA DOS PINTOS,2413557,,,,
241360,SEVERIANO MELO,2413607,,,,
241370,SITIO NOVO,2111805,,,,
241380,TABOLEIRO GRANDE,2413805,,,,
241390,TAIPU,2413904,,,,
241400,TANGARA,2414001,,,,
241410,TENENTE ANANIAS,2414100,,,,
241415,TENENTE LAURENTINO CRUZ,2414159,,,,
241420,TIBAU DO SUL,2414209,,,,
241430,TIMBAUBA DOS BATISTAS,2414308,,,,
241440,TOUROS,2414407,,,,
241445,TRIUNFO POTIGUAR,2414456,,,,
241450,UMARIZAL,2414506,,,,
241460,UPANEMA,2414605,,,,
241470,VARZEA,2517100,,,,
241475,VENHA-VER,2414753,,,,
241480,VERA CRUZ,2933208,,,,
241490,VICOSA,2709400,,,,
241500,VILA FLOR,2415008,,,,
250010,AGUA BRANCA,2700102,,,,
250020,AGUIAR,2500205,,,,
250030,ALAGOA GRANDE,2500304,,,,
250040,ALAGOA NOVA,2500403,,,,
250050,ALAGOINHA,2500502,,,,
250053,ALCANTIL,2500536,,,,
250057,ALGODAO DE JANDAIRA,2500577,,,,
250060,ALHANDRA,2500601,,,,
250070,SAO JOAO DO RIO DO PEIXE,2500700,,,,
250073,AMPARO,2500734,,,,
250077,APARECIDA,2500775,,,,
250080,ARACAGI,2500809,,,,
250090,ARARA,2500908,,,,
250100,ARARUNA,2501005,,,,
250110,AREIA,2501104,,,,
250115,AREIA DE BARAUNAS,2501153,,,,
250120,AREIAL,2501203,,,,
250130,AROEIRAS,2501302,,,,
250135,ASSUNCAO,2501351,,,,
250140,BAIA DA TRAICAO,2501401,,,,
250150,BANANEIRAS,2501500,,,,
250153,BARAUNA,2501534,,,,
250157,BARRA DE SANTANA,2501575,,,,
250160,BARRA DE SANTA ROSA,2501609,,,,
250170,BARRA DE SAO MIGUEL,2700607,,,,
250180,BAYEUX,2501807,,,,
250190,BELEM,2700805,,,,
250200,BELEM DO BREJO DO CRUZ,2502003,,,,
250205,BERNARDINO BATISTA,2502052,,,,
250210,BOA VENTURA,2502102,,,,
250215,BOA VISTA,2502151,,,,
250220,BOM JESUS,2502201,,,,
250230,BOM SUCESSO,3108008,,,,
250240,BONITO DE SANTA FE,2502409,,,,
250250,BOQUEIRAO,2502508,,,,
250260,IGARACY,2502607,,,,
250270,BORBOREMA,2502706,,,,
250280,BREJO DO CRUZ,2502805,,,,
250290,BREJO DOS SANTOS,2502904,,,,
250300,CAAPORA,2503001,,,,
250310,CABACEIRAS,2503100,,,,
250320,CABEDELO,2503209,,,,
